order_id,order_date,customer_id,status,currency,order_total
SO-00891,2025-07-30,CUST-010,Closed,USD,484.19
SO-00892,2025-07-15,CUST-005,Shipped,USD,2030.5
SO-00893,2025-07-24,CUST-012,Closed,USD,4136.55
SO-00894,2025-07-02,CUST-046,Shipped,USD,6075.01
SO-00895,2025-07-07,CUST-009,Shipped,USD,8033.5
SO-00896,2025-07-01,CUST-020,Shipped,USD,11462.86
SO-00897,2025-07-29,CUST-048,Shipped,USD,17037.76
SO-00898,2025-07-03,CUST-007,Shipped,USD,4971.91
SO-00899,2025-07-31,CUST-038,Shipped,USD,360.26
SO-00900,2025-07-30,CUST-017,Closed,USD,4612.02
SO-00901,2025-07-11,CUST-008,Closed,USD,3681.9
SO-00902,2025-07-22,CUST-010,Closed,USD,126.62
SO-00903,2025-07-14,CUST-044,Closed,USD,3907.04
SO-00904,2025-07-15,CUST-012,Shipped,USD,7222.77
SO-00905,2025-07-03,CUST-043,Closed,USD,9851.77
SO-00906,2025-07-30,CUST-011,Closed,USD,10826.87
SO-00907,2025-07-18,CUST-016,Closed,USD,8989.69
SO-00908,2025-07-16,CUST-032,Closed,USD,7798.72
SO-00909,2025-07-30,CUST-015,Shipped,USD,4254.19
SO-00910,2025-07-17,CUST-036,Closed,USD,8164.42
SO-00911,2025-07-14,CUST-042,Closed,USD,3219.5
SO-00912,2025-07-21,CUST-021,Shipped,USD,5399.14
SO-00913,2025-07-03,CUST-026,Closed,USD,7998.16
SO-00914,2025-07-11,CUST-032,Closed,USD,12076.43
SO-00915,2025-07-28,CUST-035,Shipped,USD,521.5
SO-00916,2025-07-03,CUST-020,Open,USD,1298.3
SO-00917,2025-07-16,CUST-044,Closed,USD,12487.06
SO-00918,2025-07-09,CUST-003,Shipped,USD,12539.54
SO-00919,2025-07-04,CUST-039,Shipped,USD,12179.3
SO-00920,2025-07-01,CUST-030,Closed,USD,1625.46
SO-00921,2025-07-30,CUST-023,Closed,USD,1602.58
SO-00922,2025-07-01,CUST-036,Open,USD,282.24
SO-00923,2025-07-01,CUST-005,Closed,USD,5315.76
SO-00924,2025-07-04,CUST-041,Shipped,USD,5740.78
SO-00925,2025-07-11,CUST-027,Closed,USD,3081.78
SO-00926,2025-07-10,CUST-042,Closed,USD,7316.88
SO-00927,2025-07-24,CUST-005,Shipped,USD,8160.09
SO-00928,2025-07-03,CUST-019,Closed,USD,5903.91
SO-00929,2025-07-01,CUST-011,Closed,USD,11195.28
SO-00930,2025-07-03,CUST-041,Shipped,USD,6161.13
SO-00931,2025-07-02,CUST-019,Shipped,USD,1792.86
SO-00932,2025-07-03,CUST-042,Shipped,USD,220.42
SO-00933,2025-07-10,CUST-034,Closed,USD,1820.08
SO-00934,2025-07-03,CUST-013,Closed,USD,4384.98
SO-00935,2025-07-31,CUST-013,Shipped,USD,6931.22
SO-00936,2025-07-24,CUST-006,Shipped,USD,1331.38
SO-00937,2025-07-18,CUST-002,Shipped,USD,14719.8
SO-00938,2025-07-01,CUST-022,Shipped,USD,10388.97
SO-00939,2025-07-11,CUST-004,Shipped,USD,4177.19
SO-00940,2025-07-04,CUST-004,Shipped,USD,250.88
SO-00941,2025-07-30,CUST-030,Shipped,USD,1044.5
SO-00942,2025-07-28,CUST-007,Shipped,USD,10608.21
SO-00943,2025-07-31,CUST-020,Shipped,USD,3747.08
SO-00944,2025-07-01,CUST-025,Closed,USD,597.22
SO-00945,2025-07-10,CUST-008,Shipped,USD,5378.63
SO-00946,2025-07-22,CUST-040,Closed,USD,6164.32
SO-00947,2025-07-09,CUST-031,Shipped,USD,3906.97
SO-00948,2025-07-29,CUST-029,Shipped,USD,3222.18
SO-00949,2025-07-08,CUST-023,Closed,USD,1142.8
SO-00950,2025-07-28,CUST-036,Shipped,USD,468.9
SO-00951,2025-07-31,CUST-034,Shipped,USD,2707.52
SO-00952,2025-07-09,CUST-026,Closed,USD,4754.59
SO-00953,2025-07-01,CUST-029,Shipped,USD,6854.26
SO-00954,2025-07-07,CUST-033,Closed,USD,2597.0
SO-00955,2025-07-11,CUST-042,Shipped,USD,1639.82
SO-00956,2025-07-03,CUST-036,Shipped,USD,2426.6
SO-00957,2025-07-04,CUST-050,Shipped,USD,9729.55
SO-00958,2025-07-01,CUST-014,Closed,USD,5030.26
SO-00959,2025-07-31,CUST-037,Closed,USD,357.05
SO-00960,2025-07-24,CUST-046,Shipped,USD,1331.13
SO-00961,2025-07-09,CUST-032,Shipped,USD,95.7
SO-00962,2025-07-18,CUST-030,Closed,USD,669.24
SO-00963,2025-07-21,CUST-050,Closed,USD,5870.18
SO-00964,2025-07-21,CUST-015,Closed,USD,1172.89
SO-00965,2025-07-08,CUST-007,Closed,USD,8412.51
SO-00966,2025-07-18,CUST-006,Shipped,USD,4001.3
SO-00967,2025-07-21,CUST-006,Closed,USD,1506.98
SO-00968,2025-07-08,CUST-021,Closed,USD,9016.3
SO-00969,2025-07-01,CUST-036,Closed,USD,374.44
SO-00970,2025-07-03,CUST-006,Closed,USD,132.96
SO-00971,2025-07-21,CUST-043,Shipped,USD,6674.81
SO-00972,2025-07-18,CUST-042,Open,USD,4391.39
SO-00973,2025-07-16,CUST-009,Closed,USD,1529.2
SO-00974,2025-07-16,CUST-023,Closed,USD,8064.28
SO-00975,2025-07-01,CUST-012,Closed,USD,18213.09
SO-00976,2025-07-07,CUST-016,Shipped,USD,444.59
SO-00977,2025-07-22,CUST-044,Shipped,USD,10601.66
SO-00978,2025-07-25,CUST-049,Shipped,USD,9193.78
SO-00979,2025-07-10,CUST-018,Shipped,USD,654.44
SO-00980,2025-07-10,CUST-024,Closed,USD,7248.52
SO-00981,2025-07-07,CUST-002,Shipped,USD,4323.24
SO-00982,2025-07-14,CUST-031,Closed,USD,9217.3
SO-00983,2025-07-22,CUST-036,Shipped,USD,9695.03
SO-00984,2025-07-11,CUST-041,Shipped,USD,337.4
SO-00985,2025-08-18,CUST-048,Closed,USD,4187.0
SO-00986,2025-08-19,CUST-009,Closed,USD,414.14
SO-00987,2025-08-29,CUST-039,Shipped,USD,2970.47
SO-00988,2025-08-06,CUST-004,Closed,USD,628.2
SO-00989,2025-08-05,CUST-044,Shipped,USD,2758.26
SO-00990,2025-08-26,CUST-036,Shipped,USD,7831.61
SO-00991,2025-08-25,CUST-040,Shipped,USD,7440.43
SO-00992,2025-08-01,CUST-047,Shipped,USD,8664.99
SO-00993,2025-08-06,CUST-008,Closed,USD,8279.12
SO-00994,2025-08-05,CUST-036,Open,USD,5136.84
SO-00995,2025-08-08,CUST-001,Shipped,USD,9464.65
SO-00996,2025-08-01,CUST-036,Shipped,USD,1962.23
SO-00997,2025-08-12,CUST-038,Shipped,USD,4509.36
SO-00998,2025-08-20,CUST-002,Closed,USD,187.18
SO-00999,2025-08-07,CUST-014,Closed,USD,2831.58
SO-01000,2025-08-07,CUST-010,Closed,USD,11565.22
SO-01001,2025-08-27,CUST-038,Closed,USD,7566.7
SO-01002,2025-08-18,CUST-003,Shipped,USD,3098.62
SO-01003,2025-08-15,CUST-005,Shipped,USD,5742.81
SO-01004,2025-08-25,CUST-029,Shipped,USD,14863.92
SO-01005,2025-08-04,CUST-045,Closed,USD,24044.8
SO-01006,2025-08-12,CUST-045,Closed,USD,9592.19
SO-01007,2025-08-27,CUST-049,Shipped,USD,3025.95
SO-01008,2025-08-25,CUST-016,Shipped,USD,3373.78
SO-01009,2025-08-21,CUST-039,Shipped,USD,10556.96
SO-01010,2025-08-18,CUST-020,Shipped,USD,2856.18
SO-01011,2025-08-11,CUST-023,Shipped,USD,1062.97
SO-01012,2025-08-21,CUST-050,Closed,USD,468.96
SO-01013,2025-08-08,CUST-002,Closed,USD,202.86
SO-01014,2025-08-22,CUST-037,Shipped,USD,5836.95
SO-01015,2025-08-22,CUST-015,Closed,USD,2160.11
SO-01016,2025-08-04,CUST-010,Closed,USD,1503.17
SO-01017,2025-08-25,CUST-034,Closed,USD,11935.5
SO-01018,2025-08-18,CUST-013,Shipped,USD,5797.89
SO-01019,2025-08-28,CUST-043,Closed,USD,1211.77
SO-01020,2025-08-08,CUST-036,Closed,USD,5046.96
SO-01021,2025-08-27,CUST-019,Shipped,USD,4863.33
SO-01022,2025-08-19,CUST-039,Closed,USD,5363.2
SO-01023,2025-08-04,CUST-024,Shipped,USD,90.02
SO-01024,2025-08-18,CUST-040,Shipped,USD,99.23
SO-01025,2025-08-20,CUST-042,Shipped,USD,1265.92
SO-01026,2025-08-13,CUST-037,Closed,USD,559.44
SO-01027,2025-08-01,CUST-044,Closed,USD,12090.45
SO-01028,2025-08-12,CUST-048,Shipped,USD,442.41
SO-01029,2025-08-15,CUST-009,Shipped,USD,3116.4
SO-01030,2025-08-19,CUST-042,Shipped,USD,4333.3
SO-01031,2025-08-27,CUST-025,Closed,USD,14768.61
SO-01032,2025-08-22,CUST-048,Shipped,USD,3153.12
SO-01033,2025-08-29,CUST-016,Closed,USD,1788.06
SO-01034,2025-08-11,CUST-040,Shipped,USD,3990.3
SO-01035,2025-08-13,CUST-012,Open,USD,2338.99
SO-01036,2025-08-28,CUST-011,Closed,USD,5115.42
SO-01037,2025-08-12,CUST-012,Shipped,USD,432.8
SO-01038,2025-08-13,CUST-037,Shipped,USD,1948.88
SO-01039,2025-08-08,CUST-039,Shipped,USD,2495.64
SO-01040,2025-08-15,CUST-013,Shipped,USD,437.2
SO-01041,2025-08-19,CUST-021,Shipped,USD,1418.54
SO-01042,2025-08-11,CUST-020,Shipped,USD,6327.68
SO-01043,2025-08-27,CUST-012,Shipped,USD,98.81
SO-01044,2025-08-11,CUST-030,Closed,USD,742.6
SO-01045,2025-08-29,CUST-049,Shipped,USD,10065.48
SO-01046,2025-08-04,CUST-043,Open,USD,1822.47
SO-01047,2025-08-06,CUST-030,Shipped,USD,2488.47
SO-01048,2025-08-11,CUST-036,Shipped,USD,1436.73
SO-01049,2025-08-29,CUST-044,Shipped,USD,3909.88
SO-01050,2025-08-12,CUST-033,Closed,USD,4738.68
SO-01051,2025-08-11,CUST-036,Shipped,USD,5851.37
SO-01052,2025-08-05,CUST-017,Closed,USD,5505.36
SO-01053,2025-08-19,CUST-035,Closed,USD,5714.08
SO-01054,2025-08-12,CUST-043,Shipped,USD,7194.88
SO-01055,2025-08-21,CUST-040,Open,USD,5580.6
SO-01056,2025-08-08,CUST-037,Closed,USD,9267.67
SO-01057,2025-08-27,CUST-013,Closed,USD,4738.79
SO-01058,2025-08-12,CUST-034,Shipped,USD,6606.64
SO-01059,2025-08-18,CUST-040,Closed,USD,13764.37
SO-01060,2025-08-18,CUST-030,Closed,USD,4523.08
SO-01061,2025-08-06,CUST-021,Closed,USD,2301.12
SO-01062,2025-08-08,CUST-008,Shipped,USD,4958.54
SO-01063,2025-08-13,CUST-027,Closed,USD,1306.56
SO-01064,2025-08-27,CUST-012,Closed,USD,140.54
SO-01065,2025-08-07,CUST-029,Closed,USD,6614.92
SO-01066,2025-08-13,CUST-017,Closed,USD,4253.44
SO-01067,2025-08-08,CUST-045,Shipped,USD,6692.4
SO-01068,2025-08-06,CUST-027,Closed,USD,7788.6
SO-01069,2025-08-13,CUST-030,Closed,USD,2683.05
SO-01070,2025-08-08,CUST-031,Shipped,USD,7012.19
SO-01071,2025-08-28,CUST-028,Closed,USD,12300.24
SO-01072,2025-08-18,CUST-023,Closed,USD,9151.75
SO-01073,2025-08-06,CUST-029,Shipped,USD,10436.24
SO-01074,2025-08-14,CUST-027,Shipped,USD,6952.51
SO-01075,2025-08-05,CUST-022,Closed,USD,8109.84
SO-01076,2025-08-07,CUST-015,Shipped,USD,9076.74
SO-01077,2025-08-18,CUST-037,Closed,USD,3719.72
SO-01078,2025-08-20,CUST-012,Shipped,USD,3281.03
SO-01079,2025-08-18,CUST-045,Shipped,USD,11723.25
SO-01080,2025-08-29,CUST-046,Shipped,USD,1369.9
SO-01081,2025-08-04,CUST-001,Closed,USD,14443.72
SO-01082,2025-08-15,CUST-030,Closed,USD,1440.75
SO-01083,2025-08-29,CUST-026,Shipped,USD,11792.43
SO-01084,2025-08-15,CUST-049,Shipped,USD,11196.34
SO-01085,2025-08-11,CUST-039,Closed,USD,530.52
SO-01086,2025-08-25,CUST-011,Shipped,USD,2978.35
SO-01087,2025-08-29,CUST-018,Shipped,USD,3783.3
SO-01088,2025-08-15,CUST-003,Shipped,USD,943.02
SO-01089,2025-08-28,CUST-038,Closed,USD,4519.04
SO-01090,2025-08-28,CUST-044,Shipped,USD,5070.91
SO-01091,2025-08-04,CUST-019,Shipped,USD,18060.89
SO-01092,2025-08-06,CUST-015,Shipped,USD,12588.18
SO-01093,2025-08-13,CUST-049,Shipped,USD,14935.46
SO-01094,2025-08-28,CUST-031,Closed,USD,5564.57
SO-01095,2025-08-19,CUST-026,Open,USD,3989.4
SO-01096,2025-08-07,CUST-029,Shipped,USD,2322.64
SO-01097,2025-08-01,CUST-028,Shipped,USD,1949.41
SO-01098,2025-08-05,CUST-031,Closed,USD,908.04
SO-01099,2025-08-12,CUST-007,Shipped,USD,12309.91
SO-01100,2025-08-14,CUST-034,Closed,USD,940.45
SO-01101,2025-08-06,CUST-007,Shipped,USD,5698.56
SO-01102,2025-08-28,CUST-030,Closed,USD,1217.18
SO-01103,2025-08-15,CUST-033,Shipped,USD,9652.56
SO-01104,2025-08-06,CUST-005,Shipped,USD,1987.0
SO-01105,2025-08-01,CUST-028,Shipped,USD,68.82
SO-01106,2025-08-22,CUST-025,Shipped,USD,11991.68
SO-01107,2025-08-13,CUST-013,Shipped,USD,6325.1
SO-01108,2025-08-05,CUST-039,Closed,USD,951.2
SO-01109,2025-08-27,CUST-012,Shipped,USD,2645.04
SO-01110,2025-08-07,CUST-026,Closed,USD,764.7
SO-01111,2025-08-27,CUST-007,Closed,USD,12205.2
SO-01112,2025-08-13,CUST-006,Shipped,USD,17197.07
SO-01113,2025-08-11,CUST-019,Shipped,USD,527.53
SO-01114,2025-08-28,CUST-046,Shipped,USD,5231.61
SO-01115,2025-08-05,CUST-014,Closed,USD,1855.16
SO-01116,2025-08-25,CUST-008,Closed,USD,4587.95
SO-01117,2025-08-14,CUST-023,Shipped,USD,98.81
SO-01118,2025-08-25,CUST-012,Open,USD,7842.15
SO-01119,2025-08-05,CUST-042,Closed,USD,3120.18
SO-01120,2025-08-21,CUST-004,Closed,USD,6839.62
SO-01121,2025-08-20,CUST-042,Shipped,USD,5865.74
SO-01122,2025-08-29,CUST-011,Shipped,USD,6139.82
SO-01123,2025-08-13,CUST-001,Open,USD,11529.66
SO-01124,2025-08-20,CUST-014,Shipped,USD,536.14
SO-01125,2025-08-28,CUST-046,Shipped,USD,914.49
SO-01126,2025-08-11,CUST-018,Closed,USD,14371.22
SO-01127,2025-08-08,CUST-031,Closed,USD,3599.72
SO-01128,2025-08-04,CUST-009,Shipped,USD,5344.64
SO-01129,2025-08-29,CUST-003,Shipped,USD,10736.43
SO-01130,2025-08-19,CUST-030,Closed,USD,10129.93
SO-01131,2025-08-01,CUST-004,Closed,USD,6540.54
SO-01132,2025-08-25,CUST-032,Closed,USD,4028.07
SO-01133,2025-08-28,CUST-044,Closed,USD,61.03
SO-01134,2025-08-19,CUST-005,Shipped,USD,5755.23
SO-01135,2025-08-28,CUST-048,Closed,USD,15655.31
SO-01136,2025-08-19,CUST-032,Shipped,USD,101.01
SO-01137,2025-08-14,CUST-005,Shipped,USD,2742.96
SO-01138,2025-08-07,CUST-004,Closed,USD,7267.04
SO-01139,2025-08-05,CUST-026,Closed,USD,6732.64
SO-01140,2025-08-20,CUST-037,Shipped,USD,6781.1
SO-01141,2025-08-29,CUST-012,Closed,USD,1393.79
SO-01142,2025-08-08,CUST-016,Shipped,USD,1599.64
SO-01143,2025-08-27,CUST-024,Closed,USD,10942.24
SO-01144,2025-08-05,CUST-023,Closed,USD,6485.39
SO-01145,2025-08-11,CUST-041,Closed,USD,2305.44
SO-01146,2025-08-06,CUST-022,Closed,USD,5158.53
SO-01147,2025-08-20,CUST-002,Shipped,USD,13279.92
SO-01148,2025-08-07,CUST-025,Closed,USD,4874.45
SO-01149,2025-08-27,CUST-036,Open,USD,12914.89
SO-01150,2025-08-08,CUST-047,Shipped,USD,5588.2
SO-01151,2025-08-26,CUST-002,Shipped,USD,598.26
SO-01152,2025-08-12,CUST-036,Open,USD,3142.17
SO-01153,2025-08-27,CUST-024,Shipped,USD,2487.57
SO-01154,2025-08-06,CUST-049,Closed,USD,4456.36
SO-01155,2025-08-12,CUST-022,Shipped,USD,4582.1
SO-01156,2025-08-25,CUST-024,Shipped,USD,239.78
SO-01157,2025-08-27,CUST-016,Shipped,USD,10717.28
SO-01158,2025-08-11,CUST-034,Closed,USD,220.42
SO-01159,2025-08-18,CUST-042,Shipped,USD,6602.5
SO-01160,2025-08-19,CUST-002,Shipped,USD,11849.0
SO-01161,2025-08-27,CUST-041,Closed,USD,19638.24
SO-01162,2025-08-29,CUST-034,Shipped,USD,7346.8
SO-01163,2025-08-04,CUST-020,Closed,USD,8400.76
SO-01164,2025-08-19,CUST-034,Shipped,USD,9835.08
SO-01165,2025-08-20,CUST-028,Closed,USD,21890.44
SO-01166,2025-09-29,CUST-008,Closed,USD,682.86
SO-01167,2025-09-22,CUST-009,Closed,USD,2481.6
SO-01168,2025-09-30,CUST-015,Shipped,USD,366.68
SO-01169,2025-09-25,CUST-002,Open,USD,792.66
SO-01170,2025-09-22,CUST-010,Shipped,USD,5255.0
SO-01171,2025-09-19,CUST-012,Shipped,USD,3920.2
SO-01172,2025-09-29,CUST-002,Shipped,USD,4281.32
SO-01173,2025-09-26,CUST-032,Shipped,USD,6895.06
SO-01174,2025-09-23,CUST-025,Shipped,USD,1963.38
SO-01175,2025-09-24,CUST-043,Closed,USD,3266.59
SO-01176,2025-09-11,CUST-002,Open,USD,1517.98
SO-01177,2025-09-18,CUST-040,Shipped,USD,2207.16
SO-01178,2025-09-18,CUST-011,Closed,USD,582.84
SO-01179,2025-09-30,CUST-012,Shipped,USD,2077.88
SO-01180,2025-09-19,CUST-005,Shipped,USD,6443.33
SO-01181,2025-09-03,CUST-048,Closed,USD,12174.98
SO-01182,2025-09-18,CUST-046,Shipped,USD,1674.48
SO-01183,2025-09-01,CUST-007,Shipped,USD,50.47
SO-01184,2025-09-01,CUST-030,Shipped,USD,278.0
SO-01185,2025-09-26,CUST-034,Closed,USD,7614.58
SO-01186,2025-09-18,CUST-040,Shipped,USD,4044.91
SO-01187,2025-09-18,CUST-001,Closed,USD,11145.08
SO-01188,2025-09-03,CUST-004,Closed,USD,7587.67
SO-01189,2025-09-19,CUST-013,Shipped,USD,869.93
SO-01190,2025-09-09,CUST-028,Closed,USD,8761.16
SO-01191,2025-09-10,CUST-023,Closed,USD,1801.3
SO-01192,2025-09-10,CUST-012,Shipped,USD,1525.27
SO-01193,2025-09-15,CUST-021,Shipped,USD,4026.21
SO-01194,2025-09-15,CUST-037,Shipped,USD,2084.37
SO-01195,2025-09-01,CUST-002,Shipped,USD,13448.94
SO-01196,2025-09-12,CUST-018,Closed,USD,1736.48
SO-01197,2025-09-16,CUST-031,Shipped,USD,4807.15
SO-01198,2025-09-26,CUST-038,Shipped,USD,9252.56
SO-01199,2025-09-18,CUST-004,Shipped,USD,13298.38
SO-01200,2025-09-08,CUST-027,Shipped,USD,3975.1
SO-01201,2025-09-01,CUST-011,Shipped,USD,7760.7
SO-01202,2025-09-03,CUST-048,Shipped,USD,629.93
SO-01203,2025-09-25,CUST-021,Closed,USD,9011.91
SO-01204,2025-09-15,CUST-021,Closed,USD,2965.1
SO-01205,2025-09-24,CUST-004,Closed,USD,4550.32
SO-01206,2025-09-15,CUST-047,Closed,USD,468.96
SO-01207,2025-09-22,CUST-050,Shipped,USD,3104.86
SO-01208,2025-09-23,CUST-048,Closed,USD,1216.36
SO-01209,2025-09-08,CUST-029,Shipped,USD,2257.89
SO-01210,2025-09-30,CUST-018,Shipped,USD,1427.79
SO-01211,2025-09-17,CUST-014,Closed,USD,234.48
SO-01212,2025-09-03,CUST-043,Closed,USD,7256.1
SO-01213,2025-09-04,CUST-049,Shipped,USD,7420.54
SO-01214,2025-09-24,CUST-041,Shipped,USD,2358.11
SO-01215,2025-09-10,CUST-009,Shipped,USD,1092.57
SO-01216,2025-09-29,CUST-029,Shipped,USD,3890.04
SO-01217,2025-09-12,CUST-025,Shipped,USD,227.7
SO-01218,2025-09-19,CUST-027,Closed,USD,3004.51
SO-01219,2025-09-26,CUST-043,Shipped,USD,2967.4
SO-01220,2025-09-29,CUST-038,Shipped,USD,3836.88
SO-01221,2025-09-05,CUST-023,Closed,USD,3090.65
SO-01222,2025-09-04,CUST-043,Shipped,USD,519.4
SO-01223,2025-09-16,CUST-031,Shipped,USD,3879.25
SO-01224,2025-09-10,CUST-041,Shipped,USD,13041.93
SO-01225,2025-09-18,CUST-032,Open,USD,7075.1
SO-01226,2025-09-25,CUST-030,Shipped,USD,305.15
SO-01227,2025-09-17,CUST-029,Closed,USD,2179.82
SO-01228,2025-09-24,CUST-049,Shipped,USD,4122.8
SO-01229,2025-09-24,CUST-046,Closed,USD,4978.5
SO-01230,2025-09-03,CUST-012,Open,USD,5426.9
SO-01231,2025-09-23,CUST-035,Shipped,USD,5476.66
SO-01232,2025-09-26,CUST-031,Shipped,USD,3694.06
SO-01233,2025-09-02,CUST-007,Closed,USD,5581.9
SO-01234,2025-09-19,CUST-002,Closed,USD,3763.05
SO-01235,2025-09-23,CUST-018,Shipped,USD,1019.9
SO-01236,2025-09-26,CUST-013,Closed,USD,334.14
SO-01237,2025-09-22,CUST-049,Closed,USD,16284.41
SO-01238,2025-09-12,CUST-009,Shipped,USD,180.76
SO-01239,2025-09-30,CUST-008,Open,USD,7882.87
SO-01240,2025-09-12,CUST-041,Shipped,USD,405.54
SO-01241,2025-09-12,CUST-050,Open,USD,6947.4
SO-01242,2025-09-23,CUST-036,Closed,USD,9249.86
SO-01243,2025-09-19,CUST-034,Shipped,USD,1764.35
SO-01244,2025-09-23,CUST-005,Shipped,USD,449.85
SO-01245,2025-09-29,CUST-023,Closed,USD,16921.32
SO-01246,2025-09-22,CUST-004,Closed,USD,6969.15
SO-01247,2025-09-25,CUST-021,Shipped,USD,3213.15
SO-01248,2025-09-16,CUST-002,Closed,USD,10888.42
SO-01249,2025-09-30,CUST-025,Shipped,USD,2381.0
SO-01250,2025-09-04,CUST-030,Closed,USD,5191.6
SO-01251,2025-09-08,CUST-014,Closed,USD,515.64
SO-01252,2025-09-19,CUST-048,Shipped,USD,244.04
SO-01253,2025-09-04,CUST-036,Shipped,USD,1181.62
SO-01254,2025-09-12,CUST-025,Shipped,USD,5327.74
SO-01255,2025-09-08,CUST-019,Closed,USD,16999.29
SO-01256,2025-09-18,CUST-005,Shipped,USD,10714.77
SO-01257,2025-09-03,CUST-027,Shipped,USD,327.22
SO-01258,2025-09-24,CUST-026,Closed,USD,1780.46
SO-01259,2025-09-24,CUST-023,Shipped,USD,10420.72
SO-01260,2025-09-04,CUST-019,Shipped,USD,2214.27
SO-01261,2025-09-05,CUST-004,Shipped,USD,1795.33
SO-01262,2025-09-05,CUST-044,Shipped,USD,6185.05
SO-01263,2025-09-03,CUST-050,Shipped,USD,4954.74
SO-01264,2025-09-23,CUST-019,Shipped,USD,398.14
SO-01265,2025-09-11,CUST-011,Shipped,USD,364.09
SO-01266,2025-09-17,CUST-030,Shipped,USD,1216.08
SO-01267,2025-09-01,CUST-001,Shipped,USD,527.6
SO-01268,2025-09-16,CUST-049,Closed,USD,17731.8
SO-01269,2025-09-16,CUST-015,Shipped,USD,20160.35
SO-01270,2025-09-09,CUST-037,Closed,USD,1148.73
SO-01271,2025-09-02,CUST-037,Closed,USD,9854.54
SO-01272,2025-09-08,CUST-010,Shipped,USD,13351.63
SO-01273,2025-09-22,CUST-005,Shipped,USD,424.52
SO-01274,2025-09-03,CUST-010,Shipped,USD,2691.44
SO-01275,2025-09-24,CUST-042,Closed,USD,2584.85
SO-01276,2025-09-18,CUST-025,Closed,USD,8533.48
SO-01277,2025-09-22,CUST-041,Closed,USD,7466.5
SO-01278,2025-09-25,CUST-043,Shipped,USD,271.52
SO-01279,2025-09-11,CUST-042,Shipped,USD,9039.0
SO-01280,2025-09-23,CUST-032,Closed,USD,9255.11
SO-01281,2025-09-10,CUST-020,Closed,USD,11814.74
SO-01282,2025-09-17,CUST-036,Shipped,USD,8223.36
SO-01283,2025-09-08,CUST-038,Shipped,USD,2160.84
SO-01284,2025-09-17,CUST-005,Closed,USD,2905.08
SO-01285,2025-09-04,CUST-039,Shipped,USD,4907.29
SO-01286,2025-09-22,CUST-029,Shipped,USD,578.37
SO-01287,2025-09-03,CUST-017,Shipped,USD,8743.97
SO-01288,2025-09-30,CUST-018,Shipped,USD,142.64
SO-01289,2025-09-26,CUST-007,Closed,USD,5056.23
SO-01290,2025-09-03,CUST-008,Shipped,USD,571.57
SO-01291,2025-09-12,CUST-033,Closed,USD,1389.54
SO-01292,2025-09-08,CUST-012,Shipped,USD,7390.32
SO-01293,2025-09-01,CUST-005,Shipped,USD,808.08
SO-01294,2025-09-24,CUST-016,Shipped,USD,1105.08
SO-01295,2025-09-19,CUST-038,Closed,USD,947.32
SO-01296,2025-09-02,CUST-035,Shipped,USD,7289.16
SO-01297,2025-09-23,CUST-047,Shipped,USD,5169.7
SO-01298,2025-09-16,CUST-030,Shipped,USD,325.34
SO-01299,2025-09-19,CUST-041,Shipped,USD,2917.9
SO-01300,2025-09-22,CUST-012,Closed,USD,6009.62
SO-01301,2025-09-12,CUST-044,Closed,USD,5309.19
SO-01302,2025-09-16,CUST-005,Closed,USD,3244.39
SO-01303,2025-09-24,CUST-001,Closed,USD,821.5
SO-01304,2025-09-30,CUST-028,Shipped,USD,621.41
SO-01305,2025-09-30,CUST-003,Shipped,USD,2554.91
SO-01306,2025-09-24,CUST-024,Open,USD,6144.68
SO-01307,2025-09-11,CUST-005,Shipped,USD,2888.54
SO-01308,2025-09-25,CUST-008,Shipped,USD,12164.29
SO-01309,2025-09-05,CUST-044,Shipped,USD,1986.4
SO-01310,2025-09-25,CUST-010,Closed,USD,7215.54
SO-01311,2025-09-24,CUST-047,Closed,USD,1116.2
SO-01312,2025-09-11,CUST-016,Shipped,USD,11794.84
SO-01313,2025-09-26,CUST-048,Shipped,USD,9855.89
SO-01314,2025-09-16,CUST-039,Shipped,USD,2767.43
SO-01315,2025-09-16,CUST-023,Closed,USD,6760.2
SO-01316,2025-09-23,CUST-024,Shipped,USD,2981.75
SO-01317,2025-09-26,CUST-021,Open,USD,11975.36
SO-01318,2025-09-11,CUST-013,Closed,USD,14618.2
SO-01319,2025-09-30,CUST-009,Shipped,USD,1568.19
SO-01320,2025-09-23,CUST-040,Shipped,USD,135.82
SO-01321,2025-09-01,CUST-013,Shipped,USD,1881.19
SO-01322,2025-09-26,CUST-044,Closed,USD,3042.2
SO-01323,2025-09-09,CUST-002,Shipped,USD,8404.65
SO-01324,2025-09-19,CUST-028,Shipped,USD,4041.02
SO-01325,2025-09-05,CUST-049,Closed,USD,1944.1
SO-01326,2025-09-19,CUST-010,Shipped,USD,2204.3
SO-01327,2025-09-09,CUST-012,Closed,USD,4026.5
SO-01328,2025-09-29,CUST-021,Closed,USD,377.48
SO-01329,2025-09-29,CUST-049,Shipped,USD,2036.84
SO-01330,2025-09-12,CUST-019,Closed,USD,6532.8
SO-01331,2025-09-09,CUST-041,Shipped,USD,5944.39
SO-01332,2025-09-03,CUST-005,Shipped,USD,9423.42
SO-01333,2025-09-18,CUST-042,Shipped,USD,6467.72
SO-01334,2025-09-02,CUST-022,Closed,USD,4025.37
SO-01335,2025-09-09,CUST-029,Shipped,USD,4423.38
SO-01336,2025-09-01,CUST-042,Shipped,USD,1436.18
