journal_id,line_id,posting_date,account_id,debit,credit,description,source_doc,cost_center
JE-002998,GL-012448,2025-09-16,1100,3244.39,0.0,Invoice SO-01302 to CUST-005,SO-01302,
JE-002998,GL-012449,2025-09-16,4010,0.0,2204.16,Sales Brakes - SO-01302,SO-01302,
JE-002998,GL-012450,2025-09-16,4040,0.0,453.38,Sales Suspension - SO-01302,SO-01302,
JE-002998,GL-012451,2025-09-16,4060,0.0,48.76,Sales Accessories - SO-01302,SO-01302,
JE-002998,GL-012452,2025-09-16,4050,0.0,538.09,Sales Body - SO-01302,SO-01302,
JE-002999,GL-012453,2025-09-16,5010,1475.68,0.0,COGS Brakes - SO-01302,SO-01302,
JE-002999,GL-012454,2025-09-16,1210,0.0,1475.68,Inventory release Brakes - SO-01302,SO-01302,
JE-002999,GL-012455,2025-09-16,5040,317.04,0.0,COGS Suspension - SO-01302,SO-01302,
JE-002999,GL-012456,2025-09-16,1240,0.0,317.04,Inventory release Suspension - SO-01302,SO-01302,
JE-002999,GL-012457,2025-09-16,5060,37.49,0.0,COGS Accessories - SO-01302,SO-01302,
JE-002999,GL-012458,2025-09-16,1260,0.0,37.49,Inventory release Accessories - SO-01302,SO-01302,
JE-002999,GL-012459,2025-09-16,5050,435.89,0.0,COGS Body - SO-01302,SO-01302,
JE-002999,GL-012460,2025-09-16,1250,0.0,435.89,Inventory release Body - SO-01302,SO-01302,
JE-003000,GL-012461,2025-10-17,1010,3244.39,0.0,Customer payment CUST-005,SO-01302,
JE-003000,GL-012462,2025-10-17,1100,0.0,3244.39,Apply receipt SO-01302,SO-01302,
JE-003001,GL-012463,2025-09-24,1100,821.5,0.0,Invoice SO-01303 to CUST-001,SO-01303,
JE-003001,GL-012464,2025-09-24,4040,0.0,821.5,Sales Suspension - SO-01303,SO-01303,
JE-003002,GL-012465,2025-09-24,5040,596.4,0.0,COGS Suspension - SO-01303,SO-01303,
JE-003002,GL-012466,2025-09-24,1240,0.0,596.4,Inventory release Suspension - SO-01303,SO-01303,
JE-003003,GL-012467,2025-10-21,1010,821.5,0.0,Customer payment CUST-001,SO-01303,
JE-003003,GL-012468,2025-10-21,1100,0.0,821.5,Apply receipt SO-01303,SO-01303,
JE-003004,GL-012469,2025-09-30,1100,621.41,0.0,Invoice SO-01304 to CUST-028,SO-01304,
JE-003004,GL-012470,2025-09-30,4040,0.0,486.16,Sales Suspension - SO-01304,SO-01304,
JE-003004,GL-012471,2025-09-30,4060,0.0,135.25,Sales Accessories - SO-01304,SO-01304,
JE-003005,GL-012472,2025-09-30,5040,370.26,0.0,COGS Suspension - SO-01304,SO-01304,
JE-003005,GL-012473,2025-09-30,1240,0.0,370.26,Inventory release Suspension - SO-01304,SO-01304,
JE-003005,GL-012474,2025-09-30,5060,101.65,0.0,COGS Accessories - SO-01304,SO-01304,
JE-003005,GL-012475,2025-09-30,1260,0.0,101.65,Inventory release Accessories - SO-01304,SO-01304,
JE-003006,GL-012476,2025-09-30,1100,2554.91,0.0,Invoice SO-01305 to CUST-003,SO-01305,
JE-003006,GL-012477,2025-09-30,4030,0.0,1558.81,Sales Electrical - SO-01305,SO-01305,
JE-003006,GL-012478,2025-09-30,4060,0.0,996.1,Sales Accessories - SO-01305,SO-01305,
JE-003007,GL-012479,2025-09-30,5030,1047.8,0.0,COGS Electrical - SO-01305,SO-01305,
JE-003007,GL-012480,2025-09-30,1230,0.0,1047.8,Inventory release Electrical - SO-01305,SO-01305,
JE-003007,GL-012481,2025-09-30,5060,682.1,0.0,COGS Accessories - SO-01305,SO-01305,
JE-003007,GL-012482,2025-09-30,1260,0.0,682.1,Inventory release Accessories - SO-01305,SO-01305,
JE-003008,GL-012483,2025-09-11,1100,2888.54,0.0,Invoice SO-01307 to CUST-005,SO-01307,
JE-003008,GL-012484,2025-09-11,4060,0.0,344.1,Sales Accessories - SO-01307,SO-01307,
JE-003008,GL-012485,2025-09-11,4050,0.0,1683.0,Sales Body - SO-01307,SO-01307,
JE-003008,GL-012486,2025-09-11,4040,0.0,861.44,Sales Suspension - SO-01307,SO-01307,
JE-003009,GL-012487,2025-09-11,5060,230.45,0.0,COGS Accessories - SO-01307,SO-01307,
JE-003009,GL-012488,2025-09-11,1260,0.0,230.45,Inventory release Accessories - SO-01307,SO-01307,
JE-003009,GL-012489,2025-09-11,5050,1332.84,0.0,COGS Body - SO-01307,SO-01307,
JE-003009,GL-012490,2025-09-11,1250,0.0,1332.84,Inventory release Body - SO-01307,SO-01307,
JE-003009,GL-012491,2025-09-11,5040,634.08,0.0,COGS Suspension - SO-01307,SO-01307,
JE-003009,GL-012492,2025-09-11,1240,0.0,634.08,Inventory release Suspension - SO-01307,SO-01307,
JE-003010,GL-012493,2025-09-25,1100,12164.29,0.0,Invoice SO-01308 to CUST-008,SO-01308,
JE-003010,GL-012494,2025-09-25,4040,0.0,1169.77,Sales Suspension - SO-01308,SO-01308,
JE-003010,GL-012495,2025-09-25,4060,0.0,3989.4,Sales Accessories - SO-01308,SO-01308,
JE-003010,GL-012496,2025-09-25,4030,0.0,6440.64,Sales Electrical - SO-01308,SO-01308,
JE-003010,GL-012497,2025-09-25,4010,0.0,564.48,Sales Brakes - SO-01308,SO-01308,
JE-003011,GL-012498,2025-09-25,5040,809.59,0.0,COGS Suspension - SO-01308,SO-01308,
JE-003011,GL-012499,2025-09-25,1240,0.0,809.59,Inventory release Suspension - SO-01308,SO-01308,
JE-003011,GL-012500,2025-09-25,5060,3002.04,0.0,COGS Accessories - SO-01308,SO-01308,
JE-003011,GL-012501,2025-09-25,1260,0.0,3002.04,Inventory release Accessories - SO-01308,SO-01308,
JE-003011,GL-012502,2025-09-25,5030,4691.28,0.0,COGS Electrical - SO-01308,SO-01308,
JE-003011,GL-012503,2025-09-25,1230,0.0,4691.28,Inventory release Electrical - SO-01308,SO-01308,
JE-003011,GL-012504,2025-09-25,5010,386.76,0.0,COGS Brakes - SO-01308,SO-01308,
JE-003011,GL-012505,2025-09-25,1210,0.0,386.76,Inventory release Brakes - SO-01308,SO-01308,
JE-003012,GL-012506,2025-09-05,1100,1986.4,0.0,Invoice SO-01309 to CUST-044,SO-01309,
JE-003012,GL-012507,2025-09-05,4020,0.0,1986.4,Sales Engine - SO-01309,SO-01309,
JE-003013,GL-012508,2025-09-05,5020,1472.0,0.0,COGS Engine - SO-01309,SO-01309,
JE-003013,GL-012509,2025-09-05,1220,0.0,1472.0,Inventory release Engine - SO-01309,SO-01309,
JE-003014,GL-012510,2025-09-25,1100,7215.54,0.0,Invoice SO-01310 to CUST-010,SO-01310,
JE-003014,GL-012511,2025-09-25,4030,0.0,1511.65,Sales Electrical - SO-01310,SO-01310,
JE-003014,GL-012512,2025-09-25,4020,0.0,3663.57,Sales Engine - SO-01310,SO-01310,
JE-003014,GL-012513,2025-09-25,4010,0.0,2040.32,Sales Brakes - SO-01310,SO-01310,
JE-003015,GL-012514,2025-09-25,5030,1160.13,0.0,COGS Electrical - SO-01310,SO-01310,
JE-003015,GL-012515,2025-09-25,1230,0.0,1160.13,Inventory release Electrical - SO-01310,SO-01310,
JE-003015,GL-012516,2025-09-25,5020,2509.57,0.0,COGS Engine - SO-01310,SO-01310,
JE-003015,GL-012517,2025-09-25,1220,0.0,2509.57,Inventory release Engine - SO-01310,SO-01310,
JE-003015,GL-012518,2025-09-25,5010,1578.96,0.0,COGS Brakes - SO-01310,SO-01310,
JE-003015,GL-012519,2025-09-25,1210,0.0,1578.96,Inventory release Brakes - SO-01310,SO-01310,
JE-003016,GL-012520,2025-11-01,1010,7215.54,0.0,Customer payment CUST-010,SO-01310,
JE-003016,GL-012521,2025-11-01,1100,0.0,7215.54,Apply receipt SO-01310,SO-01310,
JE-003017,GL-012522,2025-09-24,1100,1116.2,0.0,Invoice SO-01311 to CUST-047,SO-01311,
JE-003017,GL-012523,2025-09-24,4040,0.0,443.16,Sales Suspension - SO-01311,SO-01311,
JE-003017,GL-012524,2025-09-24,4030,0.0,164.79,Sales Electrical - SO-01311,SO-01311,
JE-003017,GL-012525,2025-09-24,4010,0.0,508.25,Sales Brakes - SO-01311,SO-01311,
JE-003018,GL-012526,2025-09-24,5040,325.82,0.0,COGS Suspension - SO-01311,SO-01311,
JE-003018,GL-012527,2025-09-24,1240,0.0,325.82,Inventory release Suspension - SO-01311,SO-01311,
JE-003018,GL-012528,2025-09-24,5030,137.4,0.0,COGS Electrical - SO-01311,SO-01311,
JE-003018,GL-012529,2025-09-24,1230,0.0,137.4,Inventory release Electrical - SO-01311,SO-01311,
JE-003018,GL-012530,2025-09-24,5010,348.7,0.0,COGS Brakes - SO-01311,SO-01311,
JE-003018,GL-012531,2025-09-24,1210,0.0,348.7,Inventory release Brakes - SO-01311,SO-01311,
JE-003019,GL-012532,2025-11-02,1010,1116.2,0.0,Customer payment CUST-047,SO-01311,
JE-003019,GL-012533,2025-11-02,1100,0.0,1116.2,Apply receipt SO-01311,SO-01311,
JE-003020,GL-012534,2025-09-11,1100,11794.84,0.0,Invoice SO-01312 to CUST-016,SO-01312,
JE-003020,GL-012535,2025-09-11,4040,0.0,263.18,Sales Suspension - SO-01312,SO-01312,
JE-003020,GL-012536,2025-09-11,4060,0.0,982.4,Sales Accessories - SO-01312,SO-01312,
JE-003020,GL-012537,2025-09-11,4030,0.0,175.86,Sales Electrical - SO-01312,SO-01312,
JE-003020,GL-012538,2025-09-11,4020,0.0,10373.4,Sales Engine - SO-01312,SO-01312,
JE-003021,GL-012539,2025-09-11,5040,193.98,0.0,COGS Suspension - SO-01312,SO-01312,
JE-003021,GL-012540,2025-09-11,1240,0.0,193.98,Inventory release Suspension - SO-01312,SO-01312,
JE-003021,GL-012541,2025-09-11,5060,735.1,0.0,COGS Accessories - SO-01312,SO-01312,
JE-003021,GL-012542,2025-09-11,1260,0.0,735.1,Inventory release Accessories - SO-01312,SO-01312,
JE-003021,GL-012543,2025-09-11,5030,133.68,0.0,COGS Electrical - SO-01312,SO-01312,
JE-003021,GL-012544,2025-09-11,1230,0.0,133.68,Inventory release Electrical - SO-01312,SO-01312,
JE-003021,GL-012545,2025-09-11,5020,7461.4,0.0,COGS Engine - SO-01312,SO-01312,
JE-003021,GL-012546,2025-09-11,1220,0.0,7461.4,Inventory release Engine - SO-01312,SO-01312,
JE-003022,GL-012547,2025-09-26,1100,9855.89,0.0,Invoice SO-01313 to CUST-048,SO-01313,
JE-003022,GL-012548,2025-09-26,4020,0.0,1061.04,Sales Engine - SO-01313,SO-01313,
JE-003022,GL-012549,2025-09-26,4040,0.0,4047.4,Sales Suspension - SO-01313,SO-01313,
JE-003022,GL-012550,2025-09-26,4030,0.0,3007.56,Sales Electrical - SO-01313,SO-01313,
JE-003022,GL-012551,2025-09-26,4060,0.0,1490.2,Sales Accessories - SO-01313,SO-01313,
JE-003022,GL-012552,2025-09-26,4010,0.0,249.69,Sales Brakes - SO-01313,SO-01313,
JE-003023,GL-012553,2025-09-26,5020,784.36,0.0,COGS Engine - SO-01313,SO-01313,
JE-003023,GL-012554,2025-09-26,1220,0.0,784.36,Inventory release Engine - SO-01313,SO-01313,
JE-003023,GL-012555,2025-09-26,5040,2890.2,0.0,COGS Suspension - SO-01313,SO-01313,
JE-003023,GL-012556,2025-09-26,1240,0.0,2890.2,Inventory release Suspension - SO-01313,SO-01313,
JE-003023,GL-012557,2025-09-26,5030,2173.32,0.0,COGS Electrical - SO-01313,SO-01313,
JE-003023,GL-012558,2025-09-26,1230,0.0,2173.32,Inventory release Electrical - SO-01313,SO-01313,
JE-003023,GL-012559,2025-09-26,5060,1087.84,0.0,COGS Accessories - SO-01313,SO-01313,
JE-003023,GL-012560,2025-09-26,1260,0.0,1087.84,Inventory release Accessories - SO-01313,SO-01313,
JE-003023,GL-012561,2025-09-26,5010,180.94,0.0,COGS Brakes - SO-01313,SO-01313,
JE-003023,GL-012562,2025-09-26,1210,0.0,180.94,Inventory release Brakes - SO-01313,SO-01313,
JE-003024,GL-012563,2025-09-16,1100,2767.43,0.0,Invoice SO-01314 to CUST-039,SO-01314,
JE-003024,GL-012564,2025-09-16,4030,0.0,1467.61,Sales Electrical - SO-01314,SO-01314,
JE-003024,GL-012565,2025-09-16,4020,0.0,1299.82,Sales Engine - SO-01314,SO-01314,
JE-003025,GL-012566,2025-09-16,5030,1089.78,0.0,COGS Electrical - SO-01314,SO-01314,
JE-003025,GL-012567,2025-09-16,1230,0.0,1089.78,Inventory release Electrical - SO-01314,SO-01314,
JE-003025,GL-012568,2025-09-16,5020,971.02,0.0,COGS Engine - SO-01314,SO-01314,
JE-003025,GL-012569,2025-09-16,1220,0.0,971.02,Inventory release Engine - SO-01314,SO-01314,
JE-003026,GL-012570,2025-09-16,1100,6760.2,0.0,Invoice SO-01315 to CUST-023,SO-01315,
JE-003026,GL-012571,2025-09-16,4060,0.0,510.16,Sales Accessories - SO-01315,SO-01315,
JE-003026,GL-012572,2025-09-16,4020,0.0,955.84,Sales Engine - SO-01315,SO-01315,
JE-003026,GL-012573,2025-09-16,4030,0.0,5294.2,Sales Electrical - SO-01315,SO-01315,
JE-003027,GL-012574,2025-09-16,5060,375.08,0.0,COGS Accessories - SO-01315,SO-01315,
JE-003027,GL-012575,2025-09-16,1260,0.0,375.08,Inventory release Accessories - SO-01315,SO-01315,
JE-003027,GL-012576,2025-09-16,5020,691.8,0.0,COGS Engine - SO-01315,SO-01315,
JE-003027,GL-012577,2025-09-16,1220,0.0,691.8,Inventory release Engine - SO-01315,SO-01315,
JE-003027,GL-012578,2025-09-16,5030,3922.6,0.0,COGS Electrical - SO-01315,SO-01315,
JE-003027,GL-012579,2025-09-16,1230,0.0,3922.6,Inventory release Electrical - SO-01315,SO-01315,
JE-003028,GL-012580,2025-10-30,1010,6760.2,0.0,Customer payment CUST-023,SO-01315,
JE-003028,GL-012581,2025-10-30,1100,0.0,6760.2,Apply receipt SO-01315,SO-01315,
JE-003029,GL-012582,2025-09-23,1100,2981.75,0.0,Invoice SO-01316 to CUST-024,SO-01316,
JE-003029,GL-012583,2025-09-23,4030,0.0,2981.75,Sales Electrical - SO-01316,SO-01316,
JE-003030,GL-012584,2025-09-23,5030,1954.7,0.0,COGS Electrical - SO-01316,SO-01316,
JE-003030,GL-012585,2025-09-23,1230,0.0,1954.7,Inventory release Electrical - SO-01316,SO-01316,
JE-003031,GL-012586,2025-09-11,1100,14618.2,0.0,Invoice SO-01318 to CUST-013,SO-01318,
JE-003031,GL-012587,2025-09-11,4030,0.0,5560.0,Sales Electrical - SO-01318,SO-01318,
JE-003031,GL-012588,2025-09-11,4040,0.0,372.36,Sales Suspension - SO-01318,SO-01318,
JE-003031,GL-012589,2025-09-11,4050,0.0,7839.36,Sales Body - SO-01318,SO-01318,
JE-003031,GL-012590,2025-09-11,4010,0.0,846.48,Sales Brakes - SO-01318,SO-01318,
JE-003032,GL-012591,2025-09-11,5030,4105.8,0.0,COGS Electrical - SO-01318,SO-01318,
JE-003032,GL-012592,2025-09-11,1230,0.0,4105.8,Inventory release Electrical - SO-01318,SO-01318,
JE-003032,GL-012593,2025-09-11,5040,289.02,0.0,COGS Suspension - SO-01318,SO-01318,
JE-003032,GL-012594,2025-09-11,1240,0.0,289.02,Inventory release Suspension - SO-01318,SO-01318,
JE-003032,GL-012595,2025-09-11,5050,5626.68,0.0,COGS Body - SO-01318,SO-01318,
JE-003032,GL-012596,2025-09-11,1250,0.0,5626.68,Inventory release Body - SO-01318,SO-01318,
JE-003032,GL-012597,2025-09-11,5010,633.0,0.0,COGS Brakes - SO-01318,SO-01318,
JE-003032,GL-012598,2025-09-11,1210,0.0,633.0,Inventory release Brakes - SO-01318,SO-01318,
JE-003033,GL-012599,2025-10-24,1010,14618.2,0.0,Customer payment CUST-013,SO-01318,
JE-003033,GL-012600,2025-10-24,1100,0.0,14618.2,Apply receipt SO-01318,SO-01318,
JE-003034,GL-012601,2025-09-30,1100,1568.19,0.0,Invoice SO-01319 to CUST-009,SO-01319,
JE-003034,GL-012602,2025-09-30,4020,0.0,1073.6,Sales Engine - SO-01319,SO-01319,
JE-003034,GL-012603,2025-09-30,4030,0.0,494.59,Sales Electrical - SO-01319,SO-01319,
JE-003035,GL-012604,2025-09-30,5020,801.4,0.0,COGS Engine - SO-01319,SO-01319,
JE-003035,GL-012605,2025-09-30,1220,0.0,801.4,Inventory release Engine - SO-01319,SO-01319,
JE-003035,GL-012606,2025-09-30,5030,335.93,0.0,COGS Electrical - SO-01319,SO-01319,
JE-003035,GL-012607,2025-09-30,1230,0.0,335.93,Inventory release Electrical - SO-01319,SO-01319,
JE-003036,GL-012608,2025-09-23,1100,135.82,0.0,Invoice SO-01320 to CUST-040,SO-01320,
JE-003036,GL-012609,2025-09-23,4050,0.0,135.82,Sales Body - SO-01320,SO-01320,
JE-003037,GL-012610,2025-09-23,5050,111.07,0.0,COGS Body - SO-01320,SO-01320,
JE-003037,GL-012611,2025-09-23,1250,0.0,111.07,Inventory release Body - SO-01320,SO-01320,
JE-003038,GL-012612,2025-09-01,1100,1881.19,0.0,Invoice SO-01321 to CUST-013,SO-01321,
JE-003038,GL-012613,2025-09-01,4040,0.0,410.75,Sales Suspension - SO-01321,SO-01321,
JE-003038,GL-012614,2025-09-01,4060,0.0,1470.44,Sales Accessories - SO-01321,SO-01321,
JE-003039,GL-012615,2025-09-01,5040,298.2,0.0,COGS Suspension - SO-01321,SO-01321,
JE-003039,GL-012616,2025-09-01,1240,0.0,298.2,Inventory release Suspension - SO-01321,SO-01321,
JE-003039,GL-012617,2025-09-01,5060,1107.48,0.0,COGS Accessories - SO-01321,SO-01321,
JE-003039,GL-012618,2025-09-01,1260,0.0,1107.48,Inventory release Accessories - SO-01321,SO-01321,
JE-003040,GL-012619,2025-09-26,1100,3042.2,0.0,Invoice SO-01322 to CUST-044,SO-01322,
JE-003040,GL-012620,2025-09-26,4020,0.0,530.52,Sales Engine - SO-01322,SO-01322,
JE-003040,GL-012621,2025-09-26,4060,0.0,28.56,Sales Accessories - SO-01322,SO-01322,
JE-003040,GL-012622,2025-09-26,4040,0.0,2215.8,Sales Suspension - SO-01322,SO-01322,
JE-003040,GL-012623,2025-09-26,4010,0.0,267.32,Sales Brakes - SO-01322,SO-01322,
JE-003041,GL-012624,2025-09-26,5020,392.18,0.0,COGS Engine - SO-01322,SO-01322,
JE-003041,GL-012625,2025-09-26,1220,0.0,392.18,Inventory release Engine - SO-01322,SO-01322,
JE-003041,GL-012626,2025-09-26,5060,20.33,0.0,COGS Accessories - SO-01322,SO-01322,
JE-003041,GL-012627,2025-09-26,1260,0.0,20.33,Inventory release Accessories - SO-01322,SO-01322,
JE-003041,GL-012628,2025-09-26,5040,1629.1,0.0,COGS Suspension - SO-01322,SO-01322,
JE-003041,GL-012629,2025-09-26,1240,0.0,1629.1,Inventory release Suspension - SO-01322,SO-01322,
JE-003041,GL-012630,2025-09-26,5010,211.0,0.0,COGS Brakes - SO-01322,SO-01322,
JE-003041,GL-012631,2025-09-26,1210,0.0,211.0,Inventory release Brakes - SO-01322,SO-01322,
JE-003042,GL-012632,2025-11-04,1010,3042.2,0.0,Customer payment CUST-044,SO-01322,
JE-003042,GL-012633,2025-11-04,1100,0.0,3042.2,Apply receipt SO-01322,SO-01322,
JE-003043,GL-012634,2025-09-09,1100,8404.65,0.0,Invoice SO-01323 to CUST-002,SO-01323,
JE-003043,GL-012635,2025-09-09,4010,0.0,3121.75,Sales Brakes - SO-01323,SO-01323,
JE-003043,GL-012636,2025-09-09,4030,0.0,986.35,Sales Electrical - SO-01323,SO-01323,
JE-003043,GL-012637,2025-09-09,4020,0.0,3852.6,Sales Engine - SO-01323,SO-01323,
JE-003043,GL-012638,2025-09-09,4060,0.0,443.95,Sales Accessories - SO-01323,SO-01323,
JE-003044,GL-012639,2025-09-09,5010,2100.75,0.0,COGS Brakes - SO-01323,SO-01323,
JE-003044,GL-012640,2025-09-09,1210,0.0,2100.75,Inventory release Brakes - SO-01323,SO-01323,
JE-003044,GL-012641,2025-09-09,5030,752.55,0.0,COGS Electrical - SO-01323,SO-01323,
JE-003044,GL-012642,2025-09-09,1230,0.0,752.55,Inventory release Electrical - SO-01323,SO-01323,
JE-003044,GL-012643,2025-09-09,5020,3072.2,0.0,COGS Engine - SO-01323,SO-01323,
JE-003044,GL-012644,2025-09-09,1220,0.0,3072.2,Inventory release Engine - SO-01323,SO-01323,
JE-003044,GL-012645,2025-09-09,5060,303.2,0.0,COGS Accessories - SO-01323,SO-01323,
JE-003044,GL-012646,2025-09-09,1260,0.0,303.2,Inventory release Accessories - SO-01323,SO-01323,
JE-003045,GL-012647,2025-09-19,1100,4041.02,0.0,Invoice SO-01324 to CUST-028,SO-01324,
JE-003045,GL-012648,2025-09-19,4050,0.0,695.56,Sales Body - SO-01324,SO-01324,
JE-003045,GL-012649,2025-09-19,4010,0.0,1029.86,Sales Brakes - SO-01324,SO-01324,
JE-003045,GL-012650,2025-09-19,4060,0.0,1329.8,Sales Accessories - SO-01324,SO-01324,
JE-003045,GL-012651,2025-09-19,4040,0.0,985.8,Sales Suspension - SO-01324,SO-01324,
JE-003046,GL-012652,2025-09-19,5050,507.0,0.0,COGS Body - SO-01324,SO-01324,
JE-003046,GL-012653,2025-09-19,1250,0.0,507.0,Inventory release Body - SO-01324,SO-01324,
JE-003046,GL-012654,2025-09-19,5010,763.84,0.0,COGS Brakes - SO-01324,SO-01324,
JE-003046,GL-012655,2025-09-19,1210,0.0,763.84,Inventory release Brakes - SO-01324,SO-01324,
JE-003046,GL-012656,2025-09-19,5060,1000.68,0.0,COGS Accessories - SO-01324,SO-01324,
JE-003046,GL-012657,2025-09-19,1260,0.0,1000.68,Inventory release Accessories - SO-01324,SO-01324,
JE-003046,GL-012658,2025-09-19,5040,715.68,0.0,COGS Suspension - SO-01324,SO-01324,
JE-003046,GL-012659,2025-09-19,1240,0.0,715.68,Inventory release Suspension - SO-01324,SO-01324,
JE-003047,GL-012660,2025-09-05,1100,1944.1,0.0,Invoice SO-01325 to CUST-049,SO-01325,
JE-003047,GL-012661,2025-09-05,4050,0.0,1120.4,Sales Body - SO-01325,SO-01325,
JE-003047,GL-012662,2025-09-05,4040,0.0,823.7,Sales Suspension - SO-01325,SO-01325,
JE-003048,GL-012663,2025-09-05,5050,884.55,0.0,COGS Body - SO-01325,SO-01325,
JE-003048,GL-012664,2025-09-05,1250,0.0,884.55,Inventory release Body - SO-01325,SO-01325,
JE-003048,GL-012665,2025-09-05,5040,668.0,0.0,COGS Suspension - SO-01325,SO-01325,
JE-003048,GL-012666,2025-09-05,1240,0.0,668.0,Inventory release Suspension - SO-01325,SO-01325,
JE-003049,GL-012667,2025-10-04,1010,1944.1,0.0,Customer payment CUST-049,SO-01325,
JE-003049,GL-012668,2025-10-04,1100,0.0,1944.1,Apply receipt SO-01325,SO-01325,
JE-003050,GL-012669,2025-09-19,1100,2204.3,0.0,Invoice SO-01326 to CUST-010,SO-01326,
JE-003050,GL-012670,2025-09-19,4010,0.0,2204.3,Sales Brakes - SO-01326,SO-01326,
JE-003051,GL-012671,2025-09-19,5010,1695.8,0.0,COGS Brakes - SO-01326,SO-01326,
JE-003051,GL-012672,2025-09-19,1210,0.0,1695.8,Inventory release Brakes - SO-01326,SO-01326,
JE-003052,GL-012673,2025-09-09,1100,4026.5,0.0,Invoice SO-01327 to CUST-012,SO-01327,
JE-003052,GL-012674,2025-09-09,4020,0.0,3731.0,Sales Engine - SO-01327,SO-01327,
JE-003052,GL-012675,2025-09-09,4040,0.0,295.5,Sales Suspension - SO-01327,SO-01327,
JE-003053,GL-012676,2025-09-09,5020,3072.2,0.0,COGS Engine - SO-01327,SO-01327,
JE-003053,GL-012677,2025-09-09,1220,0.0,3072.2,Inventory release Engine - SO-01327,SO-01327,
JE-003053,GL-012678,2025-09-09,5040,214.05,0.0,COGS Suspension - SO-01327,SO-01327,
JE-003053,GL-012679,2025-09-09,1240,0.0,214.05,Inventory release Suspension - SO-01327,SO-01327,
JE-003054,GL-012680,2025-10-22,1010,4026.5,0.0,Customer payment CUST-012,SO-01327,
JE-003054,GL-012681,2025-10-22,1100,0.0,4026.5,Apply receipt SO-01327,SO-01327,
JE-003055,GL-012682,2025-09-29,1100,377.48,0.0,Invoice SO-01328 to CUST-021,SO-01328,
JE-003055,GL-012683,2025-09-29,4060,0.0,377.48,Sales Accessories - SO-01328,SO-01328,
JE-003056,GL-012684,2025-09-29,5060,272.84,0.0,COGS Accessories - SO-01328,SO-01328,
JE-003056,GL-012685,2025-09-29,1260,0.0,272.84,Inventory release Accessories - SO-01328,SO-01328,
JE-003057,GL-012686,2025-10-24,1010,377.48,0.0,Customer payment CUST-021,SO-01328,
JE-003057,GL-012687,2025-10-24,1100,0.0,377.48,Apply receipt SO-01328,SO-01328,
JE-003058,GL-012688,2025-09-29,1100,2036.84,0.0,Invoice SO-01329 to CUST-049,SO-01329,
JE-003058,GL-012689,2025-09-29,4010,0.0,999.2,Sales Brakes - SO-01329,SO-01329,
JE-003058,GL-012690,2025-09-29,4030,0.0,220.42,Sales Electrical - SO-01329,SO-01329,
JE-003058,GL-012691,2025-09-29,4020,0.0,252.0,Sales Engine - SO-01329,SO-01329,
JE-003058,GL-012692,2025-09-29,4040,0.0,565.22,Sales Suspension - SO-01329,SO-01329,
JE-003059,GL-012693,2025-09-29,5010,753.88,0.0,COGS Brakes - SO-01329,SO-01329,
JE-003059,GL-012694,2025-09-29,1210,0.0,753.88,Inventory release Brakes - SO-01329,SO-01329,
JE-003059,GL-012695,2025-09-29,5030,143.2,0.0,COGS Electrical - SO-01329,SO-01329,
JE-003059,GL-012696,2025-09-29,1230,0.0,143.2,Inventory release Electrical - SO-01329,SO-01329,
JE-003059,GL-012697,2025-09-29,5020,196.09,0.0,COGS Engine - SO-01329,SO-01329,
JE-003059,GL-012698,2025-09-29,1220,0.0,196.09,Inventory release Engine - SO-01329,SO-01329,
JE-003059,GL-012699,2025-09-29,5040,447.44,0.0,COGS Suspension - SO-01329,SO-01329,
JE-003059,GL-012700,2025-09-29,1240,0.0,447.44,Inventory release Suspension - SO-01329,SO-01329,
JE-003060,GL-012701,2025-09-12,1100,6532.8,0.0,Invoice SO-01330 to CUST-019,SO-01330,
JE-003060,GL-012702,2025-09-12,4050,0.0,6532.8,Sales Body - SO-01330,SO-01330,
JE-003061,GL-012703,2025-09-12,5050,4688.9,0.0,COGS Body - SO-01330,SO-01330,
JE-003061,GL-012704,2025-09-12,1250,0.0,4688.9,Inventory release Body - SO-01330,SO-01330,
JE-003062,GL-012705,2025-10-16,1010,6532.8,0.0,Customer payment CUST-019,SO-01330,
JE-003062,GL-012706,2025-10-16,1100,0.0,6532.8,Apply receipt SO-01330,SO-01330,
JE-003063,GL-012707,2025-09-09,1100,5944.39,0.0,Invoice SO-01331 to CUST-041,SO-01331,
JE-003063,GL-012708,2025-09-09,4010,0.0,3577.76,Sales Brakes - SO-01331,SO-01331,
JE-003063,GL-012709,2025-09-09,4030,0.0,891.08,Sales Electrical - SO-01331,SO-01331,
JE-003063,GL-012710,2025-09-09,4020,0.0,1475.55,Sales Engine - SO-01331,SO-01331,
JE-003064,GL-012711,2025-09-09,5010,2401.99,0.0,COGS Brakes - SO-01331,SO-01331,
JE-003064,GL-012712,2025-09-09,1210,0.0,2401.99,Inventory release Brakes - SO-01331,SO-01331,
JE-003064,GL-012713,2025-09-09,5030,653.92,0.0,COGS Electrical - SO-01331,SO-01331,
JE-003064,GL-012714,2025-09-09,1230,0.0,653.92,Inventory release Electrical - SO-01331,SO-01331,
JE-003064,GL-012715,2025-09-09,5020,1017.0,0.0,COGS Engine - SO-01331,SO-01331,
JE-003064,GL-012716,2025-09-09,1220,0.0,1017.0,Inventory release Engine - SO-01331,SO-01331,
